Source;Type;Target;Weight
Boris;Undirected;Varvara;6
Boris;Undirected;Kabanova;1
Boris;Undirected;Dikoj;1
Glasha;Undirected;Kabanova;1
Kabanov;Undirected;Katerina;7
Kabanov;Undirected;Vtoroj_dejstvije_5;1
Drugoj_2;Undirected;Kabanov;1
Kabanov;Undirected;OdinIzVozvrativshihsja;1
Varvara;Undirected;Zhenschina;2
Glasha;Undirected;Kabanov;2
Boris;Undirected;Katerina;4
Barynja;Undirected;Kabanov;1
Katerina;Undirected;Varvara;12
Kabanov;Undirected;Kabanova;10
Drugoj_2;Undirected;OdinIzVozvrativshihsja;1
Feklusha;Undirected;Glasha;1
Barynja;Undirected;Kabanova;1
Glasha;Undirected;Kuligin;2
Kabanova;Undirected;Katerina;5
Boris;Undirected;Kuligin;4
OdinIzVozvrativshihsja;Undirected;Vtoroj_dejstvije_5;1
Kabanova;Undirected;Varvara;5
Kabanova;Undirected;OdinIzNaroda;1
Kabanov;Undirected;Pervyj_dejstvije_5;1
Kuligin;Undirected;Pervyj_dejstvije_4;2
Katerina;Undirected;Vtoroj_dejstvije_4;1
Kabanov;Undirected;Pervyj_dejstvije_4;2
Feklusha;Undirected;Kabanova;1
Drugoj_1;Undirected;Kabanova;1
Drugoj_1;Undirected;OdinIzNaroda;1
Dikoj;Undirected;Kuligin;1
Kuligin;Undirected;NeskolkoGolosov;1
Kabanov;Undirected;Zhenschina;2
Kabanova;Undirected;Vtoroj_dejstvije_4;1
Kudrjash;Undirected;Shapkin;2
Drugoj_2;Undirected;Pervyj_dejstvije_5;1
Feklusha;Undirected;Shapkin;1
Kabanov;Undirected;NeskolkoGolosov;1
Katerina;Undirected;Pervyj_dejstvije_4;2
Dikoj;Undirected;Kabanova;1
Boris;Undirected;Pervyj_dejstvije_4;1
Pervyj_dejstvije_4;Undirected;Zhenschina;3
Kabanov;Undirected;OdinIzNaroda;1
Boris;Undirected;Feklusha;1
Dikoj;Undirected;Pervyj_dejstvije_4;1
Drugoj_1;Undirected;Tretij;1
Kudrjash;Undirected;Varvara;3
Barynja;Undirected;Katerina;1
Kuligin;Undirected;Tretij;1
Pervyj_dejstvije_4;Undirected;Varvara;2
Boris;Undirected;Shapkin;1
Kabanov;Undirected;Vtoroj_dejstvije_4;1
Kabanova;Undirected;Pervyj_dejstvije_4;2
Kuligin;Undirected;Shapkin;2
Dikoj;Undirected;Kabanov;1
Boris;Undirected;Kabanov;1
Drugoj_1;Undirected;Kuligin;1
NeskolkoGolosov;Undirected;Tretij;1
Boris;Undirected;Glasha;1
Boris;Undirected;Kudrjash;5
Kabanova;Undirected;Vtoroj_dejstvije_5;1
Boris;Undirected;Zhenschina;1
Drugoj_2;Undirected;Vtoroj_dejstvije_5;1
Pervyj_dejstvije_5;Undirected;Vtoroj_dejstvije_5;1
Kabanova;Undirected;Pervyj_dejstvije_5;1
Kabanova;Undirected;Kuligin;3
OdinIzNaroda;Undirected;Tretij;1
Kuligin;Undirected;OdinIzNaroda;1
Kabanova;Undirected;Zhenschina;2
Feklusha;Undirected;Kuligin;1
Drugoj_2;Undirected;Kabanova;1
Kabanova;Undirected;OdinIzVozvrativshihsja;1
OdinIzVozvrativshihsja;Undirected;Pervyj_dejstvije_5;1
Katerina;Undirected;Kuligin;1
Katerina;Undirected;Kudrjash;2
Pervyj_dejstvije_4;Undirected;Vtoroj_dejstvije_4;2
Drugoj_1;Undirected;NeskolkoGolosov;1
Kuligin;Undirected;Varvara;2
Vtoroj_dejstvije_4;Undirected;Zhenschina;2
Drugoj_1;Undirected;Kabanov;1
Barynja;Undirected;Varvara;1
Varvara;Undirected;Vtoroj_dejstvije_4;1
Dikoj;Undirected;Glasha;1
Kuligin;Undirected;Zhenschina;1
Feklusha;Undirected;Kudrjash;1
NeskolkoGolosov;Undirected;OdinIzNaroda;1
Katerina;Undirected;Zhenschina;2
Kabanov;Undirected;Tretij;1
Kabanov;Undirected;Varvara;6
Kabanova;Undirected;Tretij;1
Kudrjash;Undirected;Kuligin;2
Kabanova;Undirected;NeskolkoGolosov;1
Kabanov;Undirected;Kuligin;4
